PO,MaterialNO,MaterialDescription,Batch,Date,Movementtype,Storagelocation,Qtyinbaseun.+sign(MEINS),Quantity(/CWM/MEINS),Quantity,Note
2800,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030006,01/10/2023,261,3101,13226.8,0,13226.8,1
2800,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205270012,01/10/2023,261,3104,24472.3,0,24472.3,
2800,3200000018,RM-UW12.5-UNION WHEAT12.5%,2205280008,01/10/2023,261,3104,17254.7,0,17254.7,
2800,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207010003,01/10/2023,261,3104,955,0,955,
2800,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207010003,01/10/2023,261,3105,2034.5,0,2034.5,
2800,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207010004,01/10/2023,261,3105,9130.5,0,9130.5,
2800,3100000011,PL-VT28,230111002A,01/11/2023,101,3402,-30263,0,-30263,
2800,3100000011,PL-VT28,230111002A,01/11/2023,101,3402,-6519,0,-6519,Start up flour (GR)
2800,3100000011,PL-VT28,230111002A,01/11/2023,101,3404,-10137,0,-10137,
2800,3100000011,PL-VT28,230111002A,01/11/2023,101,3409,-20631,0,-20631,
2800,3100000074,WHEAT BRAN,230111001A,01/11/2023,101,4601,-13624,0,-13624,
2800,3100000080,Start up flour,230111002A,01/11/2023,101,3921,-3259,0,-3259,
2800,3100000080,Cleaning Flour,230111002A,01/11/2023,261,3921,2348,0,2348,Start up flour (GI)
2800,3100000080,Cleaning Flour,230113001A,01/11/2023,261,3921,2482,0,2482,Start up flour (GI)
2800,3100000080,Cleaning Flour,230113002A,01/11/2023,261,3921,1689,0,1689,Start up flour (GI)
2800,3100000096,WIP,2212260020,01/11/2023,261,3001,8,180,180,REPROCESS
2800,3100000096,WIP,2212270020,01/11/2023,261,3001,10,225,225,REPROCESS
2800,3100000096,WIP,2212060051,01/11/2023,261,3001,1,25,25,REPROCESS
2800,3100000096,WIP,2212070041,01/11/2023,261,3001,50,1125,1125,REPROCESS
2800,3100000096,WIP,2212190021,01/11/2023,261,3001,1,22.5,22.5,REPROCESS
2800,3100000096,WIP,2212200050,01/11/2023,261,3001,10,225,225,REPROCESS
2800,3100000096,WIP,2212220020,01/11/2023,261,3001,9,202.5,202.5,REPROCESS
2800,3100000096,WIP,2212230010,01/11/2023,261,3001,37,832.5,832.5,REPROCESS
2800,3100000096,WIP,2212230030,01/11/2023,261,3001,10,225,225,REPROCESS
2800,3100000096,WIP,2212230040,01/11/2023,261,3001,10,225,225,REPROCESS
2800,3100000096,WIP,2212240020,01/11/2023,261,3001,20,450,450,REPROCESS
2800,3100000096,WIP,2301050010,01/11/2023,261,3001,27,607.5,607.5,REPROCESS
2800,3100000096,WIP,2301060010,01/11/2023,261,3001,9,202.5,202.5,REPROCESS
2800,3100000117,WIP,2301110010,01/11/2023,261,3001,20.35,0,20.35,REPROCESS
2801,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030006,01/10/2023,261,3101,11398.2,0,11398.2,1
2801,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030007,01/10/2023,261,3101,9702.8,0,9702.8,1
2801,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207010004,01/10/2023,261,3105,15614.8,0,15614.8,1
2801,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207010005,01/10/2023,261,3105,1482.2,0,1482.2,1
2801,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207110001,01/10/2023,261,3105,8454.15,0,8454.15,1
2801,3200000018,RM-UW12.5-UNION WHEAT12.5%,2207110002,01/10/2023,261,3105,23908.85,0,23908.85,1
2801,3100000011,PL-VT28,230111002A,01/11/2023,101,3404,-58023,0,-58023,
2801,3100000074,WHEAT BRAN,230111001A,01/11/2023,101,4601,-12560,0,-12560,
2801,3100000096,WIP,2301060010,01/11/2023,261,3001,1,22.5,22.5,REPROCESS
2801,3100000096,WIP,2301070020,01/11/2023,261,3001,10,225,225,REPROCESS
2801,3100000096,WIP,2301070030,01/11/2023,261,3001,1,22.5,22.5,REPROCESS
2808,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030007,01/12/2023,261,3101,29462.7,0,29462.7,1
2808,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060001,01/12/2023,261,3101,24142.35,0,24142.35,1
2808,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060002,01/12/2023,261,3101,34655.95,0,34655.95,1
2808,3100000013,PL-VT34,230113001A,1/13/2023,101,3401,-30024,0,-30024,
2808,3100000013,PL-VT34,230113001A,1/13/2023,101,3401,-34698,0,-34698,
2808,3100000013,PL-VT34,230113001A,1/13/2023,101,3401,-2222,0,-2222,Start up flour (GR)
2808,3100000013,PL-VT34,230113001A,1/13/2023,101,3401,-2820,0,-2820,Start up flour (GR)
2808,3100000074,WHEAT BRAN,230113001A,1/13/2023,101,4601,-7572,0,-7572,
2808,3100000074,WHEAT BRAN,230113002A,1/13/2023,101,4601,-8584,0,-8584,
2808,3100000080,Start up flour,230113001A,1/13/2023,101,3921,-2482,0,-2482,
2808,3100000080,Start up flour,230113002A,1/13/2023,101,3921,-2564,0,-2564,
2808,3100000080,Cleaning Flour,230113002A,1/13/2023,261,3921,2222,0,2222,Start up flour (GI)
2808,3100000080,Cleaning Flour,230114001A,1/13/2023,261,3921,818,0,818,Start up flour (GI)
2808,3100000080,Cleaning Flour,230114002A,1/13/2023,261,3921,2002,0,2002,Start up flour (GI)
2809,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050001,01/11/2023,261,3102,48353.65,0,48353.65,
2809,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050002,01/11/2023,261,3102,33440.35,0,33440.35,
2809,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050004,01/11/2023,261,3102,2179,0,2179,
2809,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050003,01/11/2023,261,3105,102,0,102,
2809,3100000011,PL-VT28,230112001A,01/12/2023,101,3402,-68020,0,-68020,
2809,3100000074,WHEAT BRAN,230112001A,01/12/2023,101,4601,-14458,0,-14458,
2809,3100000096,WIP,2301070030,01/12/2023,261,3001,9,202.5,202.5,REPROCESS
2809,3100000096,WIP,2301090010,01/12/2023,261,3001,10,225,225,REPROCESS
2809,3100000096,WIP,2301090020,01/12/2023,261,3001,10,225,225,REPROCESS
2809,3100000096,WIP,2301090030,01/12/2023,261,3001,14,315,315,REPROCESS
2810,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050002,01/11/2023,261,3105,14824.65,0,14824.65,1
2810,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050003,01/11/2023,261,3105,48172.85,0,48172.85,1
2810,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050004,01/11/2023,261,3105,17750.5,0,17750.5,1
2810,3100000011,PL-VT28,230112001A,01/12/2023,101,3402,-17402,0,-17402,
2810,3100000011,PL-VT28,230112001A,01/12/2023,101,3409,-49249,0,-49249,
2810,3100000074,WHEAT BRAN,230112002A,01/12/2023,101,4601,-15000,0,-15000,
2810,3100000074,WHEAT BRAN,230112002A,01/12/2023,101,4601,-13493,0,-13493,
2810,3100000074,WHEAT BRAN,230112002A,01/12/2023,102,4601,15000,0,15000,
2813,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2207300001,01/12/2023,261,3102,5412,0,5412,1
2813,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050004,01/12/2023,261,3102,28434,0,28434,1
2813,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2301050005,01/12/2023,261,3102,46811,0,46811,1
2813,3100000011,PL-VT28,230113002A,1/13/2023,101,3409,-65299,0,-65299,
2813,3100000011,PL-VT28,230113002A,1/13/2023,101,3921,-3073,0,-3073,Start up flour (GR)
2813,3100000074,WHEAT BRAN,230113001A,1/13/2023,101,4601,-15000,0,-15000,
2813,3100000074,WHEAT BRAN,230113002A,1/13/2023,101,4601,-15000,0,-15000,
2813,3100000074,WHEAT BRAN,230113002A,1/13/2023,101,4601,-13355,0,-13355,
2813,3100000074,WHEAT BRAN,230113001A,1/13/2023,102,4601,15000,0,15000,
2813,3100000074,WHEAT BRAN,230113002A,1/13/2023,102,4601,15000,0,15000,
2813,3100000080,Start up flour,230113002A,1/13/2023,101,3921,-2813,0,-2813,
2813,3100000080,Cleaning Flour,230113002A,1/13/2023,261,3921,1466,0,1466,Start up flour (GI)
2813,3100000080,Cleaning Flour,230114001A,1/13/2023,261,3921,1607,0,1607,Start up flour (GI)
2813,3100000096,WIP,2301090030,1/13/2023,261,3001,6,135,135,REPROCESS
2813,3100000096,WIP,2301100030,1/13/2023,261,3001,36,810,810,REPROCESS
2814,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2208290001,1/24/2023,261,3104,3355.625,0,3355.625,1
2814,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2208290002,1/24/2023,261,3104,24496.95,0,24496.95,1
2814,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2208290003,1/24/2023,261,3104,15174.425,0,15174.425,1
2814,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250008,1/24/2023,261,3101,9133.9,0,9133.9,1
2814,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250009,1/24/2023,261,3101,26801.85,0,26801.85,1
2814,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250010,1/24/2023,261,3101,7410.25,0,7410.25,1
2814,3100000011,PL-VT28,230125001A,1/25/2023,101,3402,-70984,0,-70984,
2814,3100000011,PL-VT28,230125001A,1/25/2023,101,3402,-5472,0,-5472,Start up flour (GR)
2814,3100000074,WHEAT BRAN,230125001A,1/25/2023,101,4601,-15000,0,-15000,
2814,3100000074,WHEAT BRAN,230125001A,1/25/2023,101,4601,-14940,0,-14940,
2814,3100000074,WHEAT BRAN,230125001A,1/25/2023,102,4601,15000,0,15000,
2814,3100000080,Start up flour,230125001A,1/25/2023,101,3921,-2872,0,-2872,
2814,3100000080,Cleaning Flour,230123002A,1/25/2023,261,3921,2504,0,2504,Start up flour (GI)
2814,3100000080,Cleaning Flour,230124001A,1/25/2023,261,3921,2570,0,2570,Start up flour (GI)
2814,3100000080,Cleaning Flour,230124002A,1/25/2023,261,3921,398,0,398,Start up flour (GI)
2814,3100000080,Cleaning Flour,230124002A,1/25/2023,261,3921,2077,0,2077,Start up flour (GI)
2814,3100000080,Cleaning Flour,230124003A,1/25/2023,261,3921,2558,0,2558,Start up flour (GI)
2814,3100000080,Cleaning Flour,230124004A,1/25/2023,261,3921,837,0,837,Start up flour (GI)
2814,3100000080,Cleaning Flour,230124002A,1/25/2023,262,3921,-2077,0,-2077,Start up flour (GI)
2814,3100000080,Cleaning Flour,230124003A,1/25/2023,262,3921,-2558,0,-2558,Start up flour (GI)
2814,3100000080,Cleaning Flour,230124004A,1/25/2023,262,3921,-837,0,-837,Start up flour (GI)
2814,3100000096,WIP,2301120010,1/25/2023,261,3001,56,1260,1260,REPROCESS
2814,3100000096,WIP,2301240030,1/25/2023,261,3001,2,45,45,REPROCESS
2814,3100000096,WIP,2301240040,1/25/2023,261,3001,10,225,225,REPROCESS
2814,3100000096,WIP,2301240050,1/25/2023,261,3001,10,225,225,REPROCESS
2814,3100000096,WIP,2301250010,1/25/2023,261,3001,10,225,225,REPROCESS
2814,3100000096,WIP,2301250020,1/25/2023,261,3001,10,225,225,REPROCESS
2814,3100000096,WIP,2301250030,1/25/2023,261,3001,10,225,225,REPROCESS
2814,3100000096,WIP,2301250040,1/25/2023,261,3001,10,225,225,REPROCESS
2814,3100000096,WIP,2301260010,1/25/2023,261,3001,10,225,225,REPROCESS
2814,3100000096,WIP,2301260030,1/25/2023,261,3001,25,562,562,REPROCESS
2814,3100000117,WIP,2301070010,1/25/2023,261,3001,176.67,0,176.67,REPROCESS
2815,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2211120006,01/12/2023,261,3107,9214,0,9214,1
2815,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2212140009,01/12/2023,261,3107,11975.6,0,11975.6,1
2815,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2212140010,01/12/2023,261,3107,23509.4,0,23509.4,1
2815,3200000016,RM-NS14-NORTHERN SPRING14%,2208170006,01/12/2023,261,3108,15205.335,0,15205.335,1
2815,3200000016,RM-NS14-NORTHERN SPRING14%,2208170007,01/12/2023,261,3108,24707.74,0,24707.74,1
2815,3200000016,RM-NS14-NORTHERN SPRING14%,2208170008,01/12/2023,261,3108,4710.925,0,4710.925,1
2815,3100000001,PL-DNS (BREAD),230114001A,1/14/2023,101,3412,-62939,0,-62939,
2815,3100000024,F3-LOW,230114001A,1/14/2023,101,3403,-4330,0,-4330,
2815,3100000074,WHEAT BRAN,230114001A,1/14/2023,101,4601,-15941,0,-15941,
2815,3100000074,WHEAT BRAN,230114001A,1/14/2023,101,4601,-15941,0,-15941,
2815,3100000074,WHEAT BRAN,230114001A,1/14/2023,102,4601,15941,0,15941,
2815,3100000080,Start up flour,230114001A,1/14/2023,101,3921,-2425,0,-2425,
2819,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212030007,1/13/2023,261,3101,9198,0,9198,
2819,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060002,1/13/2023,261,3102,14184.3,0,14184.3,
2819,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060003,1/13/2023,261,3102,24122.65,0,24122.65,
2819,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060004,1/13/2023,261,3102,24083.25,0,24083.25,
2819,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060005,1/13/2023,261,3102,10721.8,0,10721.8,
2819,3100000013,PL-VT34,230114003A,1/14/2023,101,3401,-64279,0,-64279,
2819,3100000013,PL-VT34,230114003A,1/14/2023,101,3401,-3040,0,-3040,Start up flour (GR)
2819,3100000074,WHEAT BRAN,230114002A,1/14/2023,101,4601,-15594,0,-15594,
2819,3100000080,Start up flour,230114003A,1/14/2023,101,3921,-2780,0,-2780,
2819,3100000080,Cleaning Flour,230114002A,1/14/2023,261,3921,269,0,269,Start up flour (GI)
2819,3100000080,Cleaning Flour,230114003A,1/14/2023,261,3921,2771,0,2771,Start up flour (GI)
2820,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2207300001,1/13/2023,261,3106,7165.625,0,7165.625,1
2820,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2207300002,1/13/2023,261,3106,23403.6,0,23403.6,1
2820,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2207300003,1/13/2023,261,3106,23640,0,23640,1
2820,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2207300004,1/13/2023,261,3106,21783.775,0,21783.775,1
2820,3100000024,F3-LOW,230114003A,1/14/2023,101,3403,-5280,0,-5280,
2820,3100000074,WHEAT BRAN,230114002A,1/14/2023,101,4601,-14833,0,-14833,
2820,3100000080,Start up flour,230114002A,1/14/2023,101,3921,-2271,0,-2271,
2820,3100000080,Cleaning Flour,230114003A,1/14/2023,261,3921,9,0,9,Start up flour (GI)
2820,3100000080,Cleaning Flour,230117001A,1/14/2023,261,3921,1635,0,1635,Start up flour (GI)
2820,3100000080,Cleaning Flour,230117002A,1/14/2023,261,3921,2511,0,2511,Start up flour (GI)
2820,3100000080,Cleaning Flour,230118002A,1/14/2023,261,3921,541,0,541,Start up flour (GI)
2820,3100000132,PL-ASW,230114003A,1/14/2023,101,3403,-4696,0,-4696,Start up flour (GR)
2820,3100000132,PL-ASW,230114002A,1/14/2023,101,3408,-54807,0,-54807,
2822,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060010,1/16/2023,261,3102,11391.05,0,11391.05,1
2822,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060011,1/16/2023,261,3102,24112.8,0,24112.8,1
2822,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060012,1/16/2023,261,3102,24043.85,0,24043.85,1
2822,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060013,1/16/2023,261,3102,939.3,0,939.3,1
2822,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250003,1/16/2023,261,3101,6975.55,0,6975.55,1
2822,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250004,1/16/2023,261,3101,19051.45,0,19051.45,1
2822,3100000002,PL-C/P (NOODLE),230117001A,1/17/2023,101,3410,-55263,0,-55263,
2822,3100000025,F3-HIGH,230117002A,1/17/2023,101,3405,-11905,0,-11905,
2822,3100000074,WHEAT BRAN,230117001A,1/17/2023,101,4601,-14911,0,-14911,
2822,3100000080,Start up flour,230117001A,1/17/2023,101,3921,-1635,0,-1635,
2823,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060013,1/19/2023,261,3102,23134.1,0,23134.1,
2823,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060014,1/19/2023,261,3102,24142.35,0,24142.35,
2823,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060015,1/19/2023,261,3102,24142.35,0,24142.35,
2823,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060016,1/19/2023,261,3102,5864.2,0,5864.2,
2823,3100000013,PL-VT34,230120003A,1/20/2023,101,3401,-28128,0,-28128,
2823,3100000074,WHEAT BRAN,230120001A,1/20/2023,101,4601,-6172,0,-6172,
2823,3100000080,Start up flour,230120003A,1/20/2023,101,3921,-2359,0,-2359,
2823,3100000013,PL-VT34,230121003A,1/21/2023,101,3401,-34828,0,-34828,
2823,3100000013,PL-VT34,230121003A,1/21/2023,101,3401,-3890,0,-3890,Start up flour (GR)
2823,3100000074,WHEAT BRAN,230121003A,1/21/2023,101,4601,-7819,0,-7819,
2823,3100000080,Start up flour,230121003A,1/21/2023,101,3921,-2842,0,-2842,
2823,3100000080,Cleaning Flour,230119001A,1/21/2023,261,3921,209,0,209,Start up flour (GI)
2823,3100000080,Cleaning Flour,230120001A,1/21/2023,261,3921,2472,0,2472,Start up flour (GI)
2823,3100000080,Cleaning Flour,230120002A,1/21/2023,261,3921,1209,0,1209,Start up flour (GI)
2823,3100000096,WIP,2301200040,1/21/2023,261,3001,3,67.5,67.5,REPROCESS
2823,3100000096,WIP,2301200060,1/21/2023,261,3001,10,225,225,REPROCESS
2823,3100000096,WIP,2301210020,1/21/2023,261,3001,19,427.5,427.5,REPROCESS
2823,3100000096,WIP,2301230010,1/21/2023,261,3001,10,225,225,REPROCESS
2823,3100000096,WIP,2301230020,1/21/2023,261,3001,10,225,225,REPROCESS
2823,3100000096,WIP,2301230030,1/21/2023,261,3001,10,225,225,REPROCESS
2823,3100000096,WIP,2301240020,1/21/2023,261,3001,10,225,225,REPROCESS
2823,3100000096,WIP,2301240030,1/21/2023,261,3001,8,180,180,REPROCESS
2824,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2209290004,1/16/2023,261,3103,29779,0,29779,1
2824,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2209300001,1/16/2023,261,3103,24035.3,0,24035.3,1
2824,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2209300002,1/16/2023,261,3103,15026.7,0,15026.7,1
2824,3200000017,RM-SW10.5-SOFT WHITE10.5%,2210070003,1/16/2023,261,3108,10684.165,0,10684.165,1
2824,3200000017,RM-SW10.5-SOFT WHITE10.5%,2210070004,1/16/2023,261,3108,6554.835,0,6554.835,1
2824,3100000022,PL-APW 10.5%,230117002A,1/17/2023,101,3406,-59816,0,-59816,
2824,3100000024,F3-LOW,230117002A,1/17/2023,101,3403,-6300,0,-6300,
2824,3100000074,WHEAT BRAN,230117002A,1/17/2023,101,4601,-40000,0,-40000,
2824,3100000074,WHEAT BRAN,230117002A,1/17/2023,101,4601,-14378,0,-14378,
2824,3100000074,WHEAT BRAN,230117002A,1/17/2023,102,4601,40000,0,40000,
2824,3100000080,Start up flour,230117002A,1/17/2023,101,3921,-2511,0,-2511,
2829,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060007,1/17/2023,261,3102,367.95,0,367.95,
2829,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060008,1/17/2023,261,3102,24152.2,0,24152.2,
2829,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060009,1/17/2023,261,3102,24102.95,0,24102.95,
2829,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060010,1/17/2023,261,3102,12711.9,0,12711.9,
2829,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250002,1/17/2023,261,3101,6656.6,0,6656.6,
2829,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250003,1/17/2023,261,3101,19688.4,0,19688.4,
2829,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250004,1/17/2023,261,3101,6666.9,0,6666.9,1
2829,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250005,1/17/2023,261,3101,19678.1,0,19678.1,1
2829,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250002,1/17/2023,262,3101,-6656.6,0,-6656.6,
2829,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250003,1/17/2023,262,3101,-19688.4,0,-19688.4,
2829,3100000025,F3-HIGH,230118002A,1/18/2023,101,3405,-4821,0,-4821,
2829,3100000074,WHEAT BRAN,230118001A,1/18/2023,101,4601,-15962,0,-15962,
2829,3100000080,Start up flour,230118001A,1/18/2023,101,3921,-2622,0,-2622,
2829,3100000145,PL-C/P 2,230118001A,1/18/2023,101,3407,-63255,0,-63255,
2838,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060005,1/17/2023,261,3102,13400.85,0,13400.85,1
2838,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060006,1/17/2023,261,3102,24142.35,0,24142.35,1
2838,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2212060007,1/17/2023,261,3102,23813.8,0,23813.8,1
2838,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250001,1/17/2023,261,3101,6234.45,0,6234.45,1
2838,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2210250002,1/17/2023,261,3101,19928.55,0,19928.55,1
2838,3100000002,PL-C/P (NOODLE),230118002A,1/18/2023,101,3410,-57883,0,-57883,
2838,3100000025,F3-HIGH,230118002A,1/18/2023,101,3405,-10776,0,-10776,
2838,3100000074,WHEAT BRAN,230118002A,1/18/2023,101,4601,-50000,0,-50000,
2838,3100000074,WHEAT BRAN,230118002A,1/18/2023,101,4601,-14932,0,-14932,
2838,3100000074,WHEAT BRAN,230118002A,1/18/2023,102,4601,50000,0,50000,
2838,3100000080,Start up flour,230118002A,1/18/2023,101,3921,-1938,0,-1938,
2839,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2211120006,1/18/2023,261,3107,15018.13,0,15018.13,
2839,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2211120007,1/18/2023,261,3107,10682.87,0,10682.87,
2839,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2211120007,1/18/2023,261,3107,15293.55,0,15293.55,1
2839,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2211120008,1/18/2023,261,3107,10407.45,0,10407.45,1
2839,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2211120006,1/18/2023,262,3107,-15018.13,0,-15018.13,
2839,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2211120007,1/18/2023,262,3107,-10682.87,0,-10682.87,
2839,3200000016,RM-NS14-NORTHERN SPRING14%,2208170008,1/18/2023,261,3108,20524.775,0,20524.775,
2839,3200000016,RM-NS14-NORTHERN SPRING14%,2208170009,1/18/2023,261,3108,5121.225,0,5121.225,
2839,3200000016,RM-NS14-NORTHERN SPRING14%,2208170010,1/18/2023,261,3108,9888.565,0,9888.565,1
2839,3200000016,RM-NS14-NORTHERN SPRING14%,2208220001,1/18/2023,261,3108,15757.435,0,15757.435,1
2839,3200000016,RM-NS14-NORTHERN SPRING14%,2208170008,1/18/2023,262,3108,-20524.775,0,-20524.775,
2839,3200000016,RM-NS14-NORTHERN SPRING14%,2208170009,1/18/2023,262,3108,-5121.225,0,-5121.225,
2839,3100000001,PL-DNS (BREAD),230119001A,1/19/2023,101,3412,-35276,0,-35276,
2839,3100000024,F3-LOW,230119002A,1/19/2023,101,3403,-2323,0,-2323,
2839,3100000074,WHEAT BRAN,230119001A,1/19/2023,101,4601,-9279,0,-9279,
2839,3100000080,Start up flour,230119001A,1/19/2023,101,3921,-2723,0,-2723,
2844,3100000080,Cleaning Flour,230118002A,1/17/2023,261,3921,396,0,396,Start up flour (GI)
2844,3100000080,Cleaning Flour,230119001A,1/17/2023,261,3921,2514,0,2514,Start up flour (GI)
2844,3100000080,Cleaning Flour,230118002A,1/17/2023,262,3921,-396,0,-396,Start up flour (GI)
2844,3100000080,Cleaning Flour,230119001A,1/17/2023,262,3921,-2514,0,-2514,Start up flour (GI)
2844,3200000018,RM-UW12.5-UNION WHEAT12.5%,2211070006,1/18/2023,261,3101,6016.7,0,6016.7,1
2844,3200000018,RM-UW12.5-UNION WHEAT12.5%,2211070007,1/18/2023,261,3101,28023.1,0,28023.1,1
2844,3200000018,RM-UW12.5-UNION WHEAT12.5%,2211070008,1/18/2023,261,3101,28268.1,0,28268.1,1
2844,3200000018,RM-UW12.5-UNION WHEAT12.5%,2211070009,1/18/2023,261,3101,23032.1,0,23032.1,1
2844,3100000011,PL-VT28,230120001A,1/20/2023,101,3101,-2910,0,-2910,Start up flour (GR)
2844,3100000011,PL-VT28,230120001A,1/20/2023,101,3404,-66226,0,-66226,
2844,3100000011,PL-VT28,230120001A,1/20/2023,101,3404,-3623,0,-3623,Start up flour (GR)
2844,3100000011,PL-VT28,230120001A,1/20/2023,101,3404,-2910,0,-2910,Start up flour (GR)
2844,3100000011,PL-VT28,230120001A,1/20/2023,102,3101,2910,0,2910,Start up flour (GR)
2844,3100000074,WHEAT BRAN,230120001A,1/20/2023,101,4601,-16095,0,-16095,
2844,3100000080,Start up flour,230120001A,1/20/2023,101,3921,-2472,0,-2472,
2844,3100000080,Cleaning Flour,230118001A,1/20/2023,261,3921,2622,0,2622,Start up flour (GI)
2844,3100000080,Cleaning Flour,230118002A,1/20/2023,261,3921,1001,0,1001,Start up flour (GI)
2844,3100000080,Cleaning Flour,230118002A,1/20/2023,261,3921,396,0,396,Start up flour (GI)
2844,3100000080,Cleaning Flour,230119001A,1/20/2023,261,3921,2514,0,2514,Start up flour (GI)
2844,3100000096,WIP,2301100040,1/20/2023,261,3001,10,225,225,REPROCESS
2844,3100000096,WIP,2301120010,1/20/2023,261,3001,68,1530,1530,REPROCESS
