Order,Material,Material Description,Batch,Posting Date,Movement type,Storage location,Qty in base un. + sign (MEINS),Quantity (/CWM/MEINS),Quatity,Unloading Point
4628,3100000080,Start up flour,231220002A,23-12-20,101,3921,-718.000,0.000,-718.000,
4628,3100000080,Start up flour,231220003A,23-12-20,102,3921,718.000,0.000,718.000,
4628,3100000080,Start up flour,231220002,23-12-20,102,3921,718.000,0.000,718.000,
4629,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010013,23-12-19,261,3105,"2,968.000",0.000,"2,968.000",1
4629,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010019,23-12-19,261,3105,"4,246.250",0.000,"4,246.250",1
4629,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010020,23-12-19,261,3105,"41,931.450",0.000,"41,931.450",1
4629,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010021,23-12-19,261,3105,"29,392.400",0.000,"29,392.400",1
4629,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010022,23-12-19,261,3105,"5,302.900",0.000,"5,302.900",1
4629,3100000001,PL-DNS (BREAD),231220003A,23-12-20,101,3410,-210.000,0.000,-210.000,
4629,3100000001,PL-DNS (BREAD),231220003A,23-12-20,101,3410,"-58,533.000",0.000,"-58,533.000",
4629,3100000024,F3-LOW,231220004A,23-12-20,101,3405,"-5,851.000",0.000,"-5,851.000",
4629,3100000074,WHEAT BRAN,231220003A,23-12-20,101,4601,"-16,133.000",0.000,"-16,133.000",
4629,3100000080,Start up flour,231220004A,23-12-20,101,3921,"-2,727.000",0.000,"-2,727.000",
4629,3100000080,Start up flour,231220003A,23-12-20,101,3921,"-2,727.000",0.000,"-2,727.000",
4629,3100000080,Start up flour,231220004A,23-12-20,102,3921,"2,727.000",0.000,"2,727.000",
4630,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010022,23-12-20,261,3102,"20,736.350",0.000,"20,736.350",1
4630,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010023,23-12-20,261,3102,"29,530.300",0.000,"29,530.300",1
4630,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010024,23-12-20,261,3102,"31,431.350",0.000,"31,431.350",1
4630,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010025,23-12-20,261,3102,179.000,0.000,179.000,1
4630,3100000001,PL-DNS (BREAD),231221001A,23-12-21,101,3410,"-26,969.000",0.000,"-26,969.000",
4630,3100000001,PL-DNS (BREAD),231221001A,23-12-21,101,3412,"-33,822.000",0.000,"-33,822.000",
4630,3100000024,F3-LOW,231221002A,23-12-21,101,3405,"-6,217.000",0.000,"-6,217.000",
4630,3100000074,WHEAT BRAN,231221001A,23-12-21,101,4601,"-16,288.000",0.000,"-16,288.000",
4639,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010022,23-12-20,261,3105,"3,757.000",0.000,"3,757.000",1
4639,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010025,23-12-20,261,3105,"27,017.250",0.000,"27,017.250",1
4639,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010026,23-12-20,261,3105,"29,520.450",0.000,"29,520.450",1
4639,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2307010027,23-12-20,261,3105,"11,546.300",0.000,"11,546.300",1
4639,3100000001,PL-DNS (BREAD),231221001A,23-12-21,101,3410,"-7,526.000",0.000,"-7,526.000",
4639,3100000001,PL-DNS (BREAD),231221003A,23-12-21,101,3410,"-7,526.000",0.000,"-7,526.000",
4639,3100000001,PL-DNS (BREAD),231221003A,23-12-21,101,3410,"-7,526.000",0.000,"-7,526.000",
4639,3100000001,PL-DNS (BREAD),231221001A,23-12-21,101,3412,"-42,868.000",0.000,"-42,868.000",
4639,3100000001,PL-DNS (BREAD),231221003A,23-12-21,101,3412,"-42,868.000",0.000,"-42,868.000",
4639,3100000001,PL-DNS (BREAD),231221001A,23-12-21,102,3410,"7,526.000",0.000,"7,526.000",
4639,3100000001,PL-DNS (BREAD),231221003A,23-12-21,102,3410,"7,526.000",0.000,"7,526.000",
4639,3100000001,PL-DNS (BREAD),231221001A,23-12-21,102,3412,"42,868.000",0.000,"42,868.000",
4639,3100000024,F3-LOW,231221003A,23-12-21,101,3403,"-5,770.000",0.000,"-5,770.000",
4639,3100000024,F3-LOW,231221003A,23-12-21,101,3405,"-5,770.000",0.000,"-5,770.000",
4639,3100000024,F3-LOW,231221003A,23-12-21,101,3405,"-5,770.000",0.000,"-5,770.000",
4639,3100000024,F3-LOW,231221004A,23-12-21,101,3405,"-5,770.000",0.000,"-5,770.000",
4639,3100000024,F3-LOW,231221003A,23-12-21,102,3403,"5,770.000",0.000,"5,770.000",
4639,3100000024,F3-LOW,231221003A,23-12-21,102,3405,"5,770.000",0.000,"5,770.000",
4639,3100000024,F3-LOW,231221003A,23-12-21,102,3405,"5,770.000",0.000,"5,770.000",
4639,3100000074,WHEAT BRAN,231221003A,23-12-21,101,4601,"-14,087.000",0.000,"-14,087.000",
4639,3100000080,Start up flour,231221003A,23-12-21,101,3921,"-2,594.000",0.000,"-2,594.000",
4642,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2311090005,23-12-22,261,3101,"13,175.000",0.000,"13,175.000",
4642,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120006,23-12-22,261,3102,"35,764.000",0.000,"35,764.000",
4642,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220009,23-12-22,261,3105,"1,150.850",0.000,"1,150.850",
4642,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220010,23-12-22,261,3105,"22,849.045",0.000,"22,849.045",
4642,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220011,23-12-22,261,3105,"2,576.105",0.000,"2,576.105",
4642,3100000011,PL-VT28,231223002A,23-12-23,101,4507,"-45,394.000",0.000,"-45,394.000",
4642,3100000011,PL-VT28,231223002A,23-12-23,101,4508,"-19,408.000",0.000,"-19,408.000",
4642,3100000074,WHEAT BRAN,231223002A,23-12-23,101,4601,"-14,995.000",0.000,"-14,995.000",
4642,3100000096,WIP ·ªÈß,2309290021,23-12-23,261,3001,9.000,202.500,202.500,REPROCESS
4642,3100000096,WIP ·ªÈß,2312190010,23-12-23,261,3001,4.000,90.000,90.000,REPROCESS
4642,3100000096,WIP ·ªÈß,2312190020,23-12-23,261,3001,5.000,112.500,112.500,REPROCESS
4642,3100000096,WIP ·ªÈß,2312200010,23-12-23,261,3001,10.000,225.000,225.000,REPROCESS
4642,3100000096,WIP ·ªÈß,2308220001,23-12-23,261,3001,9.000,202.500,202.500,REPROCESS
4642,3100000117,WIP (BULK),2312190010,23-12-23,261,3001,200.000,0.000,200.000,REPROCESS
4642,3100000117,WIP (BULK),2306280001,23-12-23,261,3001,"1,500.000",0.000,"1,500.000",REPROCESS
4642,3100000117,WIP (BULK),2312190010,23-12-23,261,3001,76.206,0.000,76.206,REPROCESS
4642,3100000117,WIP (BULK),2312190040,23-12-23,261,3001,223.794,0.000,223.794,REPROCESS
4642,3100000117,WIP (BULK),2312190011,23-12-23,261,3001,350.000,0.000,350.000,REPROCESS
4644,3100000011,PL-VT28,231223003A,23-12-23,101,3411,"-1,766.000",0.000,"-1,766.000",º ¡start up flour (GR)
4644,3100000011,PL-VT28,231223003A,23-12-23,101,3411,"-65,959.000",0.000,"-65,959.000",
4644,3100000011,PL-VT28,231223003A,23-12-23,101,4508,"-8,031.000",0.000,"-8,031.000",
4644,3100000074,WHEAT BRAN,231223003A,23-12-23,101,4601,"-17,627.000",0.000,"-17,627.000",
4644,3100000080,Cleaning Flour,231222001A,23-12-23,261,3921,"1,766.000",0.000,"1,766.000",º ¡Cleaning Flour (GR)
4644,3100000117,WIP (BULK),2306280001,23-12-23,261,3001,"2,750.000",0.000,"2,750.000",REPROCESS
4644,3100000117,WIP (BULK),2312190040,23-12-23,261,3001,113.706,0.000,113.706,REPROCESS
4644,3100000117,WIP (BULK),2312200010,23-12-23,261,3001,86.294,0.000,86.294,REPROCESS
4644,3100000117,WIP (BULK),2312190011,23-12-23,261,3001,75.605,0.000,75.605,REPROCESS
4644,3100000117,WIP (BULK),2312190040,23-12-23,261,3001,113.706,0.000,113.706,REPROCESS
4644,3100000117,WIP (BULK),2312200010,23-12-23,261,3001,158.000,0.000,158.000,REPROCESS
4644,3100000117,WIP (BULK),2312210010,23-12-23,261,3001,2.689,0.000,2.689,REPROCESS
4644,3100000117,WIP (BULK),2312190040,23-12-23,262,3001,-113.706,0.000,-113.706,REPROCESS
4644,3100000117,WIP (BULK),2312200010,23-12-23,262,3001,-86.294,0.000,-86.294,REPROCESS
4644,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120006,23-12-23,261,3102,"8,907.850",0.000,"8,907.850",
4644,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120007,23-12-23,261,3102,"26,432.475",0.000,"26,432.475",
4644,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120008,23-12-23,261,3102,"11,676.675",0.000,"11,676.675",
4644,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220011,23-12-23,261,3105,"20,285.745",0.000,"20,285.745",
4644,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220012,23-12-23,261,3105,"18,551.255",0.000,"18,551.255",
4644,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120011,23-12-24,261,3105,"4,694.000",0.000,"4,694.000",
4644,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120012,23-12-24,261,3105,"36,292.150",0.000,"36,292.150",
4644,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309130001,23-12-24,261,3105,"3,469.850",0.000,"3,469.850",
4644,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120011,23-12-24,262,3105,"-4,694.000",0.000,"-4,694.000",
4644,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120012,23-12-24,262,3105,"-36,292.150",0.000,"-36,292.150",
4644,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309130001,23-12-24,262,3105,"-3,469.850",0.000,"-3,469.850",
4645,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120008,23-12-23,261,3102,"14,780.425",0.000,"14,780.425",
4645,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120009,23-12-23,261,3102,"26,422.625",0.000,"26,422.625",
4645,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120010,23-12-23,261,3102,323.950,0.000,323.950,
4645,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220012,23-12-23,261,3101,"3,408.995",0.000,"3,408.995",
4645,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220013,23-12-23,261,3101,"23,285.400",0.000,"23,285.400",
4645,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220014,23-12-23,261,3101,"6,252.605",0.000,"6,252.605",
4645,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220012,23-12-23,261,3105,941.000,0.000,941.000,
4645,3100000011,PL-VT28,231224001A,23-12-24,101,3410,"-43,264.000",0.000,"-43,264.000",
4645,3100000011,PL-VT28,231224001A,23-12-24,101,3411,"-19,788.000",0.000,"-19,788.000",
4645,3100000011,PL-VT28,231224001A,23-12-24,101,4507,-629.000,0.000,-629.000,
4645,3100000074,WHEAT BRAN,231224001A,23-12-24,101,4601,"-15,098.000",0.000,"-15,098.000",
4645,3100000117,WIP (BULK),2306280001,23-12-24,261,3001,"1,500.000",0.000,"1,500.000",REPROCESS
4646,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120010,23-12-23,261,3102,"26,014.950",0.000,"26,014.950",
4646,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120011,23-12-23,261,3102,"16,878.050",0.000,"16,878.050",
4646,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220014,23-12-23,261,3101,"16,649.630",0.000,"16,649.630",
4646,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220015,23-12-23,261,3101,"14,795.370",0.000,"14,795.370",
4646,3100000011,PL-VT28,231224002A,23-12-24,101,3410,"-26,374.000",0.000,"-26,374.000",
4646,3100000011,PL-VT28,231224002A,23-12-24,101,4507,"-35,566.000",0.000,"-35,566.000",
4646,3100000074,WHEAT BRAN,231224002A,23-12-24,101,4601,"-14,993.000",0.000,"-14,993.000",
4646,3100000117,WIP (BULK),2312210010,23-12-24,261,3001,132.311,0.000,132.311,REPROCESS
4646,3100000117,WIP (BULK),2312210011,23-12-24,261,3001,331.000,0.000,331.000,REPROCESS
4646,3100000117,WIP (BULK),2312230011,23-12-24,261,3001,459.189,0.000,459.189,REPROCESS
4653,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120003,23-12-23,261,3105,699.000,0.000,699.000,1
4653,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120011,23-12-23,261,3105,"31,263.350",0.000,"31,263.350",1
4653,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120012,23-12-23,261,3105,"16,779.650",0.000,"16,779.650",1
4653,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120011,23-12-23,261,3105,"4,694.000",0.000,"4,694.000",
4653,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120012,23-12-23,261,3105,"36,292.150",0.000,"36,292.150",
4653,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309130001,23-12-23,261,3105,"7,755.850",0.000,"7,755.850",
4653,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120011,23-12-23,262,3105,"-4,694.000",0.000,"-4,694.000",
4653,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120012,23-12-23,262,3105,"-36,292.150",0.000,"-36,292.150",
4653,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309130001,23-12-23,262,3105,"-7,755.850",0.000,"-7,755.850",
4653,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220015,23-12-23,261,3101,"8,293.030",0.000,"8,293.030",
4653,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220016,23-12-23,261,3101,"15,442.970",0.000,"15,442.970",
4653,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220008,23-12-23,261,3102,"8,584.000",0.000,"8,584.000",
4653,3100000011,PL-VT28,231224003A,23-12-24,101,3410,"-6,008.000",0.000,"-6,008.000",
4653,3100000011,PL-VT28,231224003A,23-12-24,101,4507,"-12,556.000",0.000,"-12,556.000",
4653,3100000011,PL-VT28,231224003A,23-12-24,101,4509,"-47,740.000",0.000,"-47,740.000",
4653,3100000074,WHEAT BRAN,231224003A,23-12-24,101,4601,"-16,042.000",0.000,"-16,042.000",
4654,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120011,23-12-24,261,3105,"4,694.000",0.000,"4,694.000",
4654,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309120012,23-12-24,261,3105,"36,292.150",0.000,"36,292.150",
4654,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309130001,23-12-24,261,3105,"3,469.850",0.000,"3,469.850",
4654,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220008,23-12-24,261,3102,"6,520.750",0.000,"6,520.750",
4654,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220009,23-12-24,261,3102,683.250,0.000,683.250,
4654,3200000017,RM-SW10.5-SOFT WHITE10.5%,2306220016,23-12-24,261,3102,"7,448.430",0.000,"7,448.430",
4654,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120001,23-12-24,261,3102,"14,374.570",0.000,"14,374.570",
4654,3100000011,PL-VT28,231225001A,23-12-25,101,3410,"-9,754.000",0.000,"-9,754.000",
4654,3100000011,PL-VT28,231225001A,23-12-25,101,3411,"-50,822.000",0.000,"-50,822.000",
4654,3100000074,WHEAT BRAN,231225001A,23-12-25,101,4601,"-14,469.000",0.000,"-14,469.000",
4655,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2307040010,24-01-13,261,3105,"2,101.000",0.000,"2,101.000",
4655,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2307040013,24-01-13,261,3105,"2,139.000",0.000,"2,139.000",
4655,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309130003,24-01-13,261,3105,"6,376.000",0.000,"6,376.000",
4655,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309130003,24-01-13,261,3107,"39,799.000",0.000,"39,799.000",
4655,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2311110007,24-01-13,261,3107,549.000,0.000,549.000,
4655,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307130001,24-01-13,261,3108,"2,225.865",0.000,"2,225.865",
4655,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307130002,24-01-13,261,3108,"21,999.975",0.000,"21,999.975",
4655,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307130003,24-01-13,261,3108,"10,008.160",0.000,"10,008.160",
4655,3100000011,PL-VT28,240114001A,24-01-14,101,3403,"-53,049.000",0.000,"-53,049.000",
4655,3100000011,PL-VT28,240114001A,24-01-14,101,4508,"-16,832.000",0.000,"-16,832.000",
4655,3100000074,WHEAT BRAN,240114003A,24-01-14,101,4601,"-18,237.000",0.000,"-18,237.000",
4655,3100000074,WHEAT BRAN,240114001A,24-01-14,101,4601,"-18,237.000",0.000,"-18,237.000",
4655,3100000074,WHEAT BRAN,240114003A,24-01-14,102,4601,"18,237.000",0.000,"18,237.000",
4667,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2307030007,24-01-03,261,3107,"12,748.650",0.000,"12,748.650",
4667,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2307030008,24-01-03,261,3107,"26,402.925",0.000,"26,402.925",
4667,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2307030009,24-01-03,261,3107,558.425,0.000,558.425,
4667,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2311090005,24-01-03,261,3108,"10,682.000",0.000,"10,682.000",
4667,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120002,24-01-03,261,3105,"14,361.565",0.000,"14,361.565",
4667,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120003,24-01-03,261,3105,"19,613.435",0.000,"19,613.435",
4667,3100000074,WHEAT BRAN,240104001A,24-01-04,101,4601,"-30,000.000",0.000,"-30,000.000",GR √”
4667,3100000074,WHEAT BRAN,240104001A,24-01-04,102,4601,"30,000.000",0.000,"30,000.000",GR √”
4667,3100000011,PL-VT28,240105001A,24-01-05,101,3411,"-64,863.000",0.000,"-64,863.000",
4667,3100000011,PL-VT28,240105001A,24-01-05,101,3411,"-5,480.000",0.000,"-5,480.000",º ¡start up flour (GR)
4667,3100000074,WHEAT BRAN,240105001A,24-01-05,101,4601,"-17,331.000",0.000,"-17,331.000",
4667,3100000080,Start up flour,240105001A,24-01-05,101,3921,-861.000,0.000,-861.000,
4667,3100000080,Cleaning Flour,231225002A,24-01-05,261,3921,"4,624.000",0.000,"4,624.000",CLEANING FLOUR
4667,3100000080,Cleaning Flour,240105001A,24-01-05,261,3921,856.000,0.000,856.000,CLEANING FLOUR
4668,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2307040002,24-01-05,261,3108,"5,233.450",0.000,"5,233.450",1
4668,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2307040003,24-01-05,261,3108,"6,859.550",0.000,"6,859.550",1
4668,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2311090003,24-01-05,261,3108,"19,696.000",0.000,"19,696.000",1
4668,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2311090005,24-01-05,261,3108,"13,769.000",0.000,"13,769.000",1
4668,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120003,24-01-05,261,3105,"3,268.115",0.000,"3,268.115",
4668,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120004,24-01-05,261,3105,"23,108.100",0.000,"23,108.100",
4668,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120005,24-01-05,261,3105,"4,088.785",0.000,"4,088.785",
4668,3100000011,PL-VT28,240106001A,24-01-06,101,3411,"-64,175.000",0.000,"-64,175.000",
4668,3100000074,WHEAT BRAN,240106001A,24-01-06,101,4601,"-15,349.000",0.000,"-15,349.000",
4668,3100000096,WIP ·ªÈß,2312230010,24-01-06,261,3001,15.000,337.500,337.500,CLEANING FLOUR
4668,3100000096,WIP ·ªÈß,2312230030,24-01-06,261,3001,2.000,45.000,45.000,CLEANING FLOUR
4668,3100000096,WIP ·ªÈß,2312250010,24-01-06,261,3001,20.000,450.000,450.000,CLEANING FLOUR
4668,3100000096,WIP ·ªÈß,2312250020,24-01-06,261,3001,5.000,112.500,112.500,CLEANING FLOUR
4668,3100000096,WIP ·ªÈß,2312250030,24-01-06,261,3001,5.000,112.500,112.500,CLEANING FLOUR
4668,3100000096,WIP ·ªÈß,2401030020,24-01-06,261,3001,12.000,270.000,270.000,CLEANING FLOUR
4671,3100000011,PL-VT28,240106002A,24-01-06,101,3410,"-63,198.000",0.000,"-63,198.000",
4671,3100000074,WHEAT BRAN,240106002A,24-01-06,101,4601,"-15,613.000",0.000,"-15,613.000",
4671,3100000096,WIP ·ªÈß,2401030020,24-01-06,261,3001,3.000,67.500,67.500,CLEANING FLOUR
4671,3100000096,WIP ·ªÈß,2401040030,24-01-06,261,3001,5.000,112.500,112.500,CLEANING FLOUR
4671,3100000096,WIP ·ªÈß,2401050010,24-01-06,261,3001,15.000,337.500,337.500,CLEANING FLOUR
4671,3100000096,WIP ·ªÈß,2401050030,24-01-06,261,3001,2.000,45.000,45.000,CLEANING FLOUR
4671,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2311090005,24-01-06,261,3108,"4,056.805",0.000,"4,056.805",1
4671,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2311110001,24-01-06,261,3108,"41,540.195",0.000,"41,540.195",1
4671,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120005,24-01-06,261,3105,"18,804.585",0.000,"18,804.585",
4671,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120006,24-01-06,261,3105,"11,721.415",0.000,"11,721.415",
4672,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311040010,24-01-22,261,3107,"24,624.800",0.000,"24,624.800",1
4672,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311180001,24-01-22,261,3107,"25,324.350",0.000,"25,324.350",1
4672,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311180002,24-01-22,261,3107,"25,442.550",0.000,"25,442.550",1
4672,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311180003,24-01-22,261,3107,"6,948.300",0.000,"6,948.300",1
4672,3100000020,PL-APH 14.0%,240123003A,24-01-23,101,3410,"-59,682.000",0.000,"-59,682.000",
4672,3100000025,F3-HIGH,240123004A,24-01-23,101,3402,"-9,250.000",0.000,"-9,250.000",
4672,3100000074,WHEAT BRAN,240123003A,24-01-23,101,4601,"-16,180.000",0.000,"-16,180.000",
4672,3100000080,Start up flour,240123003A,24-01-23,101,3921,"-2,147.000",0.000,"-2,147.000",
4684,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2311110001,24-01-06,261,3108,"11,846.805",0.000,"11,846.805",1
4684,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2311110002,24-01-06,261,3108,"36,837.195",0.000,"36,837.195",1
4684,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120006,24-01-06,261,3105,"11,258.635",0.000,"11,258.635",
4684,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120007,24-01-06,261,3105,"21,263.365",0.000,"21,263.365",
4684,3100000011,PL-VT28,240107001A,24-01-07,101,3410,"-68,271.000",0.000,"-68,271.000",
4684,3100000074,WHEAT BRAN,240107001A,24-01-07,101,4601,"-16,846.000",0.000,"-16,846.000",
4684,3100000117,WIP (BULK),2312200010,24-01-07,261,3001,55.358,0.000,55.358,CLEANING FLOUR
4684,3100000117,WIP (BULK),2312210010,24-01-07,261,3001,324.500,0.000,324.500,CLEANING FLOUR
4684,3100000117,WIP (BULK),2312230010,24-01-07,261,3001,180.000,0.000,180.000,CLEANING FLOUR
4684,3100000117,WIP (BULK),2312230011,24-01-07,261,3001,272.642,0.000,272.642,CLEANING FLOUR
4684,3100000117,WIP (BULK),2312250010,24-01-07,261,3001,135.000,0.000,135.000,CLEANING FLOUR
4684,3100000117,WIP (BULK),2312260010,24-01-07,261,3001,45.000,0.000,45.000,CLEANING FLOUR
4684,3100000117,WIP (BULK),2401030010,24-01-07,261,3001,990.000,0.000,990.000,CLEANING FLOUR
4685,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2311110002,24-01-06,261,3108,"16,510.405",0.000,"16,510.405",1
4685,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2311110003,24-01-06,261,3108,"28,811.595",0.000,"28,811.595",1
4685,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120007,24-01-06,261,3105,"1,834.885",0.000,"1,834.885",
4685,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120008,24-01-06,261,3105,"22,822.450",0.000,"22,822.450",
4685,3200000017,RM-SW10.5-SOFT WHITE10.5%,2307120009,24-01-06,261,3105,"5,554.665",0.000,"5,554.665",
4685,3100000011,PL-VT28,240107002A,24-01-07,101,3403,"-62,511.000",0.000,"-62,511.000",
4685,3100000011,PL-VT28,240107002A,24-01-07,101,3410,"-1,948.000",0.000,"-1,948.000",
4685,3100000074,WHEAT BRAN,240107002A,24-01-07,101,4601,"-15,396.000",0.000,"-15,396.000",
4685,3100000096,WIP ·ªÈß,2310020021,24-01-07,261,3001,114.000,"2,565.000","2,565.000",REPROCESS
4687,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311180003,24-02-01,261,3108,"15,822.300",0.000,"15,822.300",1
4687,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311200001,24-02-01,261,3108,"25,304.650",0.000,"25,304.650",1
4687,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311200002,24-02-01,261,3108,"25,117.500",0.000,"25,117.500",1
4687,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311200003,24-02-01,261,3108,"12,313.550",0.000,"12,313.550",1
4687,3100000020,PL-APH 14.0%,240202002A,24-02-02,101,3410,"-55,894.000",0.000,"-55,894.000",
4687,3100000025,F3-HIGH,240202003A,24-02-02,101,3402,"-9,834.000",0.000,"-9,834.000",
4687,3100000074,WHEAT BRAN,240202002A,24-02-02,101,4601,"-50,000.000",0.000,"-50,000.000",GR √”
4687,3100000074,WHEAT BRAN,240202002A,24-02-02,101,4601,"-14,761.000",0.000,"-14,761.000",
4687,3100000074,WHEAT BRAN,240202002A,24-02-02,102,4601,"50,000.000",0.000,"50,000.000",GR √”
4687,3100000080,Start up flour,240202002A,24-02-02,101,3921,"-2,907.000",0.000,"-2,907.000",
4687,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311200003,24-02-05,261,3107,"11,657.850",0.000,"11,657.850",1
